ZrII	3576.88
V II	3577.22
NiI	3577.24
CoI	3577.26
CeII	3577.46
V II	3577.64
V II	3577.86
MnI	3577.88
CoII	3578.03
CoI	3578.08
ZrII	3578.22
FeI	3578.38
GdII	3578.6
V II	3578.64
FeI	3578.67
CrI	3578.69
TiII	3578.69
LaII	3578.89
CoI	3578.9
CoI	3579.03
GdII	3579.55
FeII	3579.81
FeI	3579.83
LaII	3580.1
NbI	3580.28
GdII	3580.62
ScII	3580.71
ScII	3580.93
SmII	3580.94
FeI	3581.2
ArII	3581.62
FeI	3581.65
LaII	3581.68
C II	3581.8
GdII	3581.91
FeI	3581.92
ZrII	3582.08
FeI	3582.2
FeI	3582.34
ArII	3582.35
FeI	3582.56
FeI	3582.69
RhI	3583.1
ClII	3583.2
FeI	3583.34
SmII	3583.39
FeII	3583.54
MnI	3583.68
V I	3583.7
CrII	3584.01
SmII	3584.26
CrI	3584.37
Y II	3584.53
FeI	3584.66
FeI	3584.79
CoI	3584.8
FeI	3584.96
GdII	3584.96
C II	3584.98
CoI	3585.15
FeI	3585.19
CrII	3585.31
FeI	3585.32
CrII	3585.54
FeI	3585.71
CoI	3585.81
C II	3585.83
TiI	3585.85
MoII	3585.91
CoI	3586.08
FeI	3586.1
FeI	3586.11
FeIII	3586.12
CrI	3586.23
ZrI	3586.28
MnI	3586.54
AlII	3586.56
AlII	3586.71
FeI	3586.75
CoVI	3586.8
AlII	3586.81
ScII	3586.83
AlII	3586.91
AlII	3586.94
FeI	3586.99
AlII	3587.07
TiII	3587.13
HeI	3587.16
AlII	3587.17
CoI	3587.19
GdII	3587.19
AlII	3587.2
FeVII	3587.2
HeI	3587.25
FeI	3587.25
AlII	3587.31
AlII	3587.34
HeI	3587.4
FeI	3587.42
AlII	3587.45
NdII	3587.5
FeIII	3587.53
C II	3587.68
FeI	3587.69
Y I	3587.75
FeI	3587.75
ClII	3587.78
NiI	3587.93
FeII	3587.95
ZrII	3587.98
V II	3588.13
FeI	3588.23
CrII	3588.3
ZrII	3588.32
ArII	3588.44
FeI	3588.52
FeI	3588.62
ZrII	3588.8
FeI	3588.92
C II	3588.92
FeI	3589.11
RuI	3589.22
FeI	3589.46
ScII	3589.64
C II	3589.67
V II	3589.75
FeIII	3589.77
MnI	3589.97
CN	3590
FeI	3590.08
FeI	3590.29
SiIII	3590.46
GdII	3590.47
NeII	3590.47
ScII	3590.48
CeII	3590.6
FeI	3590.66
ScVI	3590.8
C II	3590.87
FeI	3590.99
FeI	3591.35
FeI	3591.49
CoI	3591.75
GdII	3591.91
V II	3592.01
FeI	3592.49
NdII	3592.6
SmII	3592.6
FeI	3592.68
GdII	3592.71
FeI	3592.88
Y I	3592.92
CrII	3593.02
RuI	3593.02
TiII	3593.09
FeIII	3593.15
TiIII	3593.3
V II	3593.32
FeI	3593.33
GdII	3593.45
CrI	3593.49
NeI	3593.53
N II	3593.6
ArII	3593.76
FeI	3593.8
FeI	3594.1
ScII	3594.13
NeII	3594.18
ArII	3594.41
S II	3594.46
FeI	3594.63
CoI	3594.87
CoI	3594.87
ScII	3594.89
MnI	3595.12
FeI	3595.29
FeI	3595.66
FeI	3595.87
S II	3595.99
TiII	3596.05
RuI	3596.18
RhI	3596.19
FeI	3596.2
MoII	3596.35
CoI	3596.51
TiII	3596.55
FeI	3597.05
RhI	3597.15
FeI	3597.24
ScII	3597.39
HfII	3597.42
AlII	3597.5
NiI	3597.71
CeII	3598.2
FeIII	3598.22
FeI	3598.71
TiI	3598.71
FeI	3598.93
FeI	3598.98
HeI	3599.3
CrI	3599.4
HeI	3599.44
FeIII	3599.49
NiI	3599.53
FeI	3599.62
ZrII	3599.91
CeII	3599.97
ArII	3600.22
FeI	3600.48
CeII	3600.58
Y II	3600.74
CoI	3600.8
FeIII	3600.93
GdII	3600.96
LaII	3601.07
TiI	3601.16
ZrI	3601.18
NiXVI	3601.3
FeI	3601.42
ArII	3601.51
AlIII	3601.62
CrI	3601.67
SmII	3601.69
MnI	3601.78
AlIII	3601.92
Y II	3601.93
CoI	3602.08
ClIII	3602.1
FeI	3602.1
NiI	3602.28
FeI	3602.46
FeI	3602.53
CrI	3602.57
FeII	3602.6
CrI	3602.61
FeI	3602.7
FeI	3602.77
EuII	3603.2
FeI	3603.21
ArII	3603.46
FeI	3603.57
CrII	3603.61
ClII	3603.72
CrI	3603.75
CrII	3603.8
FeI	3603.83
TiI	3603.85
CrII	3603.86
FeIII	3603.88
ArII	3603.91
FeII	3604.21
TiI	3604.28
SmII	3604.29
V II	3604.38
FeI	3604.38
CoI	3604.47
ClII	3604.51
CrI	3604.54
CrI	3604.95
FeI	3604.96
CoI	3605.02
CrI	3605.05
CrI	3605.33
CoI	3605.37
CrI	3605.41
FeI	3605.45
Y II	3605.46
FeI	3605.5
ScII	3605.5
CrI	3605.52
GdII	3605.67
MnI	3605.69
ArII	3605.89
TiII	3606.06
FeII	3606.18
FeI	3606.38
ArI	3606.52
FeI	3606.53
FeI	3606.68
TiI	3606.79
NiI	3606.85
CoI	3607.04
FeII	3607.05
CrI	3607.25
V II	3607.3
ZrII	3607.39
MnI	3607.54
CeII	3607.63
CrI	3607.92
FeI	3608.15
CoI	3608.31
V II	3608.32
CrI	3608.4
FeII	3608.49
MnI	3608.49
TiIII	3608.5
CrI	3608.58
CrII	3608.66
NiII	3608.7
GdII	3608.75
TmII	3608.77
FeI	3608.86
TiII	3608.89
C III	3608.96
CrI	3609.04
N II	3609.09
NiI	3609.31
FeI	3609.46
CrI	3609.48
SmII	3609.49
PdI	3609.56
C III	3609.61
CeII	3609.69
CoI	3609.75
NdII	3609.79
CrI	3610.05
ClII	3610.07
TiI	3610.15
FeI	3610.16
LaII	3610.25
MnI	3610.3
FeII	3610.33
FeII	3610.38
NiI	3610.46
FeI	3610.7
GdII	3610.76
ThII	3610.79
CrII	3610.85
Y II	3611.06
NiI	3611.42
NiI	3611.54
EuII	3611.57
V II	3611.58
CoI	3611.7
FeIII	3611.72
ArII	3611.84
ZrII	3611.9
FeI	3612.07
LaII	3612.34
ZrII	3612.34
NeII	3612.35
AlIII	3612.35
RhI	3612.47
FeI	3612.51
CrI	3612.61
NiI	3612.74
ClIII	3612.85
FeI	3612.94
S II	3613.03
FeI	3613.08
ZrII	3613.08
FeI	3613.15
CrII	3613.21
CrII	3613.26
TiII	3613.3
GdII	3613.39
ZrII	3613.43
FeI	3613.45
GdII	3613.49
HeI	3613.64
CrI	3613.67
ZrI	3613.7
CeII	3613.7
MgII	3613.8
ScII	3613.84
FeI	3613.95
CoI	3614.1
GdII	3614.21
CrII	3614.26
CoI	3614.34
FeI	3614.55
NdII	3614.67
FeI	3614.77
ZrII	3614.79
FeII	3614.87
FeI	3615.01
ClII	3615.09
FeI	3615.19
CoI	3615.39
CrII	3615.45
TiIII	3615.5
MgII	3615.64
CrI	3615.65
FeI	3615.66
NdII	3615.82
N II	3615.88
FeII	3616
FeI	3616.15
EuII	3616.15
CrII	3616.29
FeI	3616.33
FeI	3616.57
S II	3616.92
FeI	3617.09
GdII	3617.16
FeI	3617.32
CrII	3617.32
W I	3617.52
FeI	3617.53
FeI	3617.79
FeI	3617.97
CoI	3618.01
FeI	3618.3
FeI	3618.39
K II	3618.49
FeI	3618.62
FeI	3618.77
ClII	3618.88
FeI	3618.91
V II	3618.92
FeI	3618.96
MnI	3619.28
NiI	3619.39
CrI	3619.46
NbII	3619.51
FeI	3619.66
FeI	3619.76
FeI	3620
FeI	3620.23
FeIII	3620.27
CoI	3620.42
V II	3620.5
ArII	3620.82
FeI	3620.87
FeI	3620.88
Y I	3620.95
ArII	3621.06
FeI	3621.19
V II	3621.2
CoII	3621.22
SmII	3621.23
FeII	3621.27
FeI	3621.46
CrII	3621.51
FeI	3621.72
O VI	3622
FeI	3622
FeI	3622
CeII	3622.15
ArII	3622.15
V II	3622.29
CrII	3622.45
SmII	3622.5
EuII	3622.54
ClIII	3622.69
FeII	3622.81
MoII	3622.85
TiIII	3622.9
V II	3623.03
FeI	3623.19
SmII	3623.32
FeI	3623.44
FeI	3623.51
FeI	3623.77
MnI	3623.79
CeII	3623.84
CeII	3623.84
ZrI	3623.87
LuII	3623.98
HfII	3624
FeI	3624.06
CaI	3624.11
FeIII	3624.25
FeI	3624.3
CoI	3624.34
FeII	3624.69
NiI	3624.72
NiI	3624.73
TiII	3624.83
FeII	3624.89
CoI	3624.96
FeI	3625.14
GdII	3625.26
CrII	3625.3
V II	3625.61
CrII	3625.92
CoI	3626.02
TiI	3626.09
GdII	3626.32
S III	3626.53
SmII	3627.01
FeI	3627.05
FeII	3627.17
FeI	3627.35
NiII	3627.35
MgI	3627.63
TiII	3627.71
V II	3627.71
CoI	3627.81
SmII	3627.97
NeII	3628.06
FeI	3628.09
CeII	3628.25
FeII	3628.65
Y II	3628.71
FeI	3628.82
LaII	3628.83
ScII	3629.1
ZrII	3629.12
GdII	3629.51
MnI	3629.74
NiI	3629.91
FeII	3629.99
ZrII	3630.03
NiI	3630.26
FeVI	3630.3
FeI	3630.35
FeI	3630.67
ScII	3630.74
CaI	3630.75
CaI	3630.97
FeI	3631.1
SmII	3631.13
CeII	3631.19
NaII	3631.27
CoI	3631.39
MnVI	3631.4
P II	3631.41
FeI	3631.46
CrII	3631.48
V II	3631.48
CrII	3631.49
CrII	3631.72
TiIII	3631.8
CoI	3631.95
W I	3631.96
TiI	3632
S III	3632.02
FeI	3632.04
CeII	3632.11
V II	3632.13
FeII	3632.29
CrI	3632.46
FeI	3632.56
NeII	3632.75
CoI	3632.84
FeI	3632.98
FeI	3633.07
Y II	3633.13
CrII	3633.16
CoI	3633.34
TiI	3633.46
ZrII	3633.49
FeI	3633.64
FeI	3633.84
TiII	3633.99
CrII	3634.04
HeI	3634.1
V II	3634.13
HeI	3634.24
SmII	3634.29
FeI	3634.33
HeI	3634.37
FeI	3634.52
FeI	3634.7
PdI	3634.71
CoI	3634.71
GdII	3634.76
ArII	3634.83
SmII	3634.93
NiI	3634.94
FeI	3635.08
ArII	3635.13
MoII	3635.14
FeI	3635.19
TiI	3635.2
FeI	3635.28
CrI	3635.28
Y II	3635.33
TiII	3635.36
CrII	3635.43
TiI	3635.46
TiII	3635.64
ArII	3635.67
FeI	3635.82
FeI	3636.19
CrI	3636.21
FeI	3636.23
ZrII	3636.46
FeI	3636.49
FeI	3636.5
CrI	3636.59
FeII	3636.61
FeI	3636.65
CoI	3636.71
FeII	3636.9
FeI	3637
ArII	3637.05
FeI	3637.05
LaII	3637.15
FeI	3637.25
CoI	3637.32
FeI	3637.73
SbI	3637.83
FeI	3637.86
ArII	3637.89
TiI	3637.97
S III	3638.15
FeI	3638.16
FeI	3638.3
TiIII	3638.4
TiI	3638.49
O III	3638.7
SmII	3638.77
PtI	3638.8
V I	3639.02
MnI	3639.14
ClII	3639.19
CoI	3639.44
PbI	3639.57
ScII	3639.76
CrI	3639.8
ArII	3639.85
GdII	3640.18
FeI	3640.39
CrI	3640.39
TiIII	3640.6
F II	3640.89
CrI	3641.01
V I	3641.1
FeII	3641.22
TiII	3641.33
GdII	3641.39
W II	3641.42
FeI	3641.45
CrI	3641.47
NiI	3641.64
LaII	3641.66
CoI	3641.78
CrI	3641.83
F II	3641.99
NiI	3642.39
TiI	3642.68
ScII	3642.79
F II	3642.8
CoI	3643.18
CrII	3643.22
NiXIII	3643.3
Y II	3643.4
MoII	3643.47
FeI	3643.63
FeI	3643.72
FeI	3643.8
FeI	3643.82
V I	3643.86
NeII	3643.89
NiI	3643.94
CrII	3644.12
FeII	3644.19
HfII	3644.35
CaI	3644.41
HeII	3644.47
FeI	3644.58
TiI	3644.7
CrII	3644.7
CaI	3644.77
FeI	3644.8
NeII	3644.86
TiII	3644.87
CaI	3644.99
FeI	3645.09
CoI	3645.19
O III	3645.2
SmII	3645.29
ScII	3645.31
SmII	3645.39
LaII	3645.43
CoI	3645.44
FeI	3645.49
CrI	3645.59
V I	3645.6
GdII	3645.62
FeVI	3645.7
FeII	3645.78
FeI	3645.82
V II	3645.91
H	3645.98
FeI	3646.1
CrI	3646.16
GdII	3646.19
TiI	3646.2
CaVI	3646.3
EuII	3646.75
O III	3646.84
V II	3646.85
CeII	3646.97
CoI	3647.08
CrII	3647.4
FeI	3647.43
FeI	3647.43
FeI	3647.56
CoI	3647.66
NiI	3647.71
LuI	3647.77
FeI	3647.84
FeI	3647.84
ClII	3648.07
FeI	3648.22
HfII	3648.35
CrI	3648.53
TiII	3648.8
TiII	3648.86
V I	3648.97
CrI	3649
TiII	3649.01
AlII	3649.18
O III	3649.2
AlII	3649.23
FeI	3649.3
CoI	3649.33
GdII	3649.44
FeI	3649.51
SmII	3649.53
FeI	3649.7
FeI	3650.03
ClII	3650.13
HgI	3650.14
SmII	3650.19
LaII	3650.19
N I	3650.19
FeI	3650.28
CrII	3650.37
Y II	3650.45
O III	3650.7
ZrII	3650.73
ArII	3650.9
GdII	3650.95
SmII	3651
FeI	3651.03
AlII	3651.07
AlII	3651.1
FeI	3651.1
NbII	3651.18
CoI	3651.25
FeI	3651.47
ZrII	3651.5
NiI	3651.67
CrII	3651.68
ScII	3651.8
TiI	3651.9
HeI	3651.97
HeI	3652.12
FeI	3652.26
CoI	3652.54
FeIII	3652.65
FeII	3652.75
TiII	3652.81
O III	3653
CeII	3653.11
FeI	3653.35
TiI	3653.5
TmII	3653.61
ScII	3653.62
CeII	3653.67
FeI	3653.76
CrII	3653.85
CrI	3653.91
CoI	3654.44
S II	3654.51
TiI	3654.59
GdII	3654.62
FeI	3654.66
AlII	3655
ArII	3655.29
FeI	3655.35
FeI	3655.47
ZrII	3655.56
CeII	3655.85
CrI	3655.92
ArII	3656.05
H (H38)	3656.14
GdII	3656.15
SmII	3656.22
FeI	3656.23
CrI	3656.26
TiIII	3656.3
AlII	3656.32
FeI	3656.35
FeII	3656.5
S III	3656.61
H (H37)	3656.67
V I	3656.71
TiI	3656.73
FeII	3656.77
ClIII	3656.95
CoI	3656.96
FeI	3657.14
H (H36)	3657.27
RuII	3657.57
W II	3657.59
NiI	3657.7
FeI	3657.89
H (H35)	3657.93
CrII	3657.94
RhI	3657.99
FeI	3658.02
TiI	3658.1
CoVI	3658.1
CrII	3658.19
V II	3658.27
AlIII	3658.3
ClII	3658.38
FeI	3658.55
H (H34)	3658.64
HfII	3659.02
CeII	3659.23
H (H33)	3659.42
FeI	3659.52
NbII	3659.6
TiII	3659.77
ClII	3659.84
NeII	3659.93
FeII	3659.96
H (H32)	3660.28
FeI	3660.33
MnI	3660.4
FeI	3660.41
ArII	3660.44
TiI	3660.63
CeII	3660.64
FeIII	3660.85
ZrII	3660.92
HfII	3661.05
FeII	3661.17
ZrI	3661.2
H (H31)	3661.22
FeI	3661.25
TiIII	3661.3
ZrII	3661.33
RuI	3661.35
FeI	3661.36
SmII	3661.37
V II	3661.38
CrII	3661.44
HfII	3661.73
NiI	3661.95
S III	3662.01
LaII	3662.08
ZrII	3662.14
CoI	3662.16
TiII	3662.24
H (H30)	3662.26
GdII	3662.26
CrI	3662.39
CrII	3662.62
SmII	3662.69
FeI	3662.73
CrI	3662.84
FeI	3662.9
SmII	3662.91
CrI	3663.21
FeI	3663.25
HgI	3663.27
H (H29)	3663.41
FeI	3663.46
S II	3663.47
V I	3663.59
ZrI	3663.64
FeI	3663.95
FeIII	3663.98
NeII	3664.09
NiI	3664.1
FeVI	3664.1
P II	3664.2
ScII	3664.25
FeI	3664.54
GdII	3664.6
Y II	3664.62
H (H28)	3664.68
FeI	3664.69
TiII	3664.86
CrII	3664.95
FeIII	3664.98
V I	3665.14
NdII	3665.18
LaII	3665.22
HfII	3665.35
CrI	3665.43
CrII	3665.48
TmII	3665.81
NiI	3665.92
CrI	3665.98
CrII	3666.02
H (H27)	3666.1
TiII	3666.11
CrI	3666.19
RhI	3666.22
FeI	3666.24
FeI	3666.29
ScII	3666.54
TiII	3666.59
CrI	3666.64
FeI	3666.85
FeI	3666.94
ZrII	3667.06
FeI	3667.25
ZrII	3667.4
H (H26)	3667.68
V I	3667.74
SmII	3667.93
CeII	3667.98
FeI	3668
CrI	3668.03
ClII	3668.03
TmII	3668.09
FeI	3668.21
NiI	3668.22
ZrII	3668.46
Y II	3668.49
FeI	3668.58
CeII	3668.72
PrII	3668.83
FeI	3668.89
TiI	3668.97
S II	3669.05
FeI	3669.15
NiI	3669.24
MnI	3669.4
V II	3669.41
H (H26)	3669.47
FeI	3669.52
ArII	3669.62
FeI	3669.68
CrII	3669.69
MnI	3669.84
FeI	3670.04
CoI	3670.04
FeI	3670.07
CrII	3670.16
FeI	3670.23
ClIII	3670.28
NiI	3670.43
MnI	3670.52
FeII	3670.62
MoII	3670.67
SmII	3670.68
FeI	3670.81
SmII	3670.84
ArII	3671.01
CrII	3671.12
GdII	3671.2
V I	3671.21
ZrII	3671.28
H (H24)	3671.48
FeI	3671.51
TiI	3671.67
CrI	3671.94
S II	3672.14
CeII	3672.17
NdII	3672.36
CrI	3672.37
V I	3672.4
ZrII	3672.65
FeI	3672.69
CeII	3672.79
EuII	3673.19
ArII	3673.26
FeII	3673.35
V I	3673.4
CaI	3673.45
NdII	3673.54
CrI	3673.59
FeI	3673.68
H (H23)	3673.76
FeII	3673.77
ClII	3673.83
NiI	3674.06
NiI	3674.15
EuII	3674.63
V II	3674.69
ZrII	3674.74
FeI	3674.77
TiI	3674.92
ClII	3675
CrII	3675
FeVI	3675.2
ScII	3675.27
CaI	3675.31
FeI	3675.44
V I	3675.5
Y II	3675.64
V I	3675.7
FeI	3675.76
P II	3676.27
FeI	3676.31
CrI	3676.33
H (H22)	3676.37
CrII	3676.5
CoI	3676.55
V I	3676.68
FeI	3676.88
MnI	3676.96
FeI	3677.31
FeI	3677.48
FeI	3677.63
CrII	3677.69
SmII	3677.79
CoI	3677.84
CrII	3677.86
CrII	3677.93
CoI	3677.98
S II	3678.13
CaI	3678.24
EuII	3678.26
ArII	3678.27
ScII	3678.34
MnI	3678.46
CrI	3678.71
TmII	3678.86
FeI	3678.86
ZrII	3678.91
FeI	3678.98
CrI	3679.07
TiI	3679.14
FeI	3679.33
CrII	3679.34
H (H21)	3679.36
CeII	3679.42
EuII	3679.5
FeI	3679.53
ZrII	3679.64
TiII	3679.67
NeII	3679.8
CrI	3679.82
FeI	3679.92
ArII	3680.06
V I	3680.11
CrI	3680.19
NiIX	3680.3
FeI	3680.68
FeI	3680.8
FeII	3680.98
TiI	3681.27
K II	3681.54
FeI	3681.64
CrI	3681.69
FeI	3681.77
FeI	3681.87
ClIII	3682.05
W I	3682.1
FeI	3682.15
FeI	3682.17
FeI	3682.23
HfI	3682.25
ArII	3682.56
FeII	3682.66
ZrII	3682.67
H (H20)	3682.81
CoI	3683.05
FeI	3683.05
V I	3683.13
EuII	3683.27
ClIII	3683.39
PbI	3683.47
FeI	3683.62
CrI	3683.67
CaII	3683.71
FeI	3683.77
LiII	3684.1
FeI	3684.11
CrII	3684.25
V I	3684.33
CoI	3684.48
Y II	3684.9
CoI	3684.96
MnII	3685.05
TiII	3685.19
MnI	3685.21
TiI	3685.47
CrI	3685.55
FeI	3685.66
NdII	3685.8
TiI	3685.96
FeI	3686
V VIII	3686
CrI	3686.18
MnII	3686.2
FeI	3686.26
V I	3686.26
CoI	3686.48
CuII	3686.56
CrII	3686.67
TiI	3686.71
CrI	3686.8
H (H19)	3686.83
PrII	3687.04
FeI	3687.1
CrI	3687.25
TiI	3687.35
FeI	3687.46
V I	3687.47
CrI	3687.55
FeI	3687.66
GdII	3687.74
EuII	3687.78
CeII	3687.8
CaVII	3688
CrII	3688.01
V I	3688.07
CrI	3688.11
TiI	3688.27
MoII	3688.31
NiI	3688.42
SmII	3688.42
EuII	3688.42
ClII	3688.44
CrI	3688.46
FeI	3688.48
FeIII	3688.71
FeI	3688.88
N IV	3689
FeI	3689.02
Y II	3689.2
CrI	3689.3
NiI	3689.31
FeI	3689.37
FeI	3689.46
CrI	3689.63
TiI	3689.67
FeI	3689.9
TiI	3689.92
RuII	3690.03
FeI	3690.1
V I	3690.28
PdI	3690.35
FeI	3690.45
FeIII	3690.6
V II	3690.7
CoI	3690.72
FeI	3690.73
ZrII	3690.98
FeI	3691.18
FeI	3691.53
H (H18)	3691.56
O V	3692
ArII	3692.17
SmII	3692.22
V I	3692.23
ArII	3692.33
RhI	3692.36
O I	3692.44
ZrII	3692.6
MoII	3692.65
MnI	3692.81
FeI	3693.01
CrI	3693.09
CoI	3693.11
CoI	3693.36
CoI	3693.48
CrI	3693.56
MnI	3693.67
FeI	3693.78
FeI	3693.79
NiI	3693.93
SmII	3693.99
FeI	3694.01
TiI	3694.1
CaII	3694.11
MnI	3694.12
CrI	3694.12
YbII	3694.19
NeII	3694.22
LaII	3694.27
CaII	3694.31
TiI	3694.45
V I	3694.62
CeII	3694.91
CrII	3694.98
NiVIII	3695
FeI	3695.05
V II	3695.16
V I	3695.34
O III	3695.37
FeI	3695.51
CrI	3695.86
V I	3695.87
N IV	3696
FeI	3696.03
NiI	3696.29
TiII	3696.39
MnI	3696.57
Y II	3696.6
NiI	3696.65
CrII	3696.78
FeI	3696.81
TiI	3696.89
NiI	3696.91
NeII	3697.09
H (H17)	3697.15
FeI	3697.43
FeIII	3697.45
ZrII	3697.49
FeI	3697.51
V II	3697.72
GdII	3697.73
NbI	3697.85
S III	3697.88
CrII	3698
FeI	3698.03
ZrII	3698.17
TiI	3698.18
HfII	3698.39
FeI	3698.61
CeII	3698.65
O III	3698.7
CoI	3699.02
FeI	3699.15
S III	3699.37
FeI	3699.41
V I	3699.48
FeI	3699.55
HfII	3699.72
GdII	3699.73
FeII	3699.9
CeII	3699.92
PrII	3699.95
TiI	3700.06
V II	3700.13
FeIII	3700.14
TmII	3700.26
V II	3700.34
CrII	3700.42
FeI	3700.61
RhI	3700.91
SmII	3700.92
V II	3700.96
O V	3701
HfII	3701.15
TmII	3701.36
NiI	3701.63
MnI	3701.73
LaII	3701.81
NeII	3701.81
CrII	3701.9
O V	3702
FeI	3702.03
AlIII	3702.09
CoI	3702.24
TiI	3702.29
FeI	3702.5
MoII	3702.55
CaVI	3702.7
O III	3702.75
TiI	3702.94
O V	3703
AlII	3703.22
Y II	3703.32
O III	3703.37
FeI	3703.43
C III	3703.52
FeI	3703.56
V I	3703.58
FeI	3703.7
FeI	3703.82
V II	3703.83
H (H16)	3703.86
FeI	3704.01
CoI	3704.06
TiI	3704.3
FeI	3704.34
FeI	3704.46
V I	3704.7
O III	3704.73
HeI	3704.79
FeI	3704.8
TmII	3704.85
HeI	3705
V I	3705.04
NiI	3705.12
HeI	3705.14
FeI	3705.26
CrII	3705.4
HfII	3705.4
ClIII	3705.45
TiI	3705.53
FeI	3705.57
FeI	3705.7
FeI	3705.71
NiVIII	3705.8
LaII	3705.81
V I	3705.83
CaII	3706.03
V I	3706.04
P II	3706.06
TiII	3706.22
SmII	3706.75
MnII	3706.91
ArII	3706.94
SmII	3706.98
CoI	3707.01
FeI	3707.05
CrII	3707.13
SmII	3707.17
O III	3707.24
ClIII	3707.34
CoI	3707.47
TiI	3707.55
FeI	3707.83
FeI	3707.92
MnII	3708.06
FeI	3708.18
CoVI	3708.3
SmII	3708.41
FeI	3708.45
FeI	3708.6
TiI	3708.63
SmII	3708.65
V I	3708.72
CoI	3708.82
FeI	3709.03
GdII	3709.13
FeII	3709.14
FeI	3709.25
CrII	3709.25
ZrII	3709.27
CeII	3709.29
V II	3709.34
S III	3709.37
O III	3709.52
FeI	3709.54
NeII	3709.64
FeI	3709.67
MnII	3709.88
ArII	3709.9
CeII	3709.93
TiI	3709.96
CrII	3710.01
TiI	3710.19
CrII	3710.22
Y II	3710.3
S III	3710.42
P II	3710.46
ZrII	3710.47
CrI	3710.6
SmII	3710.87
EuII	3710.87
NaII	3711.07
PrII	3711.1
V II	3711.12
FeI	3711.23
CrII	3711.29
FeI	3711.3
FeIII	3711.32
FeI	3711.41
SmII	3711.54
CoI	3711.65
V II	3711.75
FeI	3711.92
ZrII	3711.95
H (H15)	3711.97
FeII	3711.97
SmII	3712.11
CoI	3712.18
FeII	3712.26
FeII	3712.39
O III	3712.48
CrI	3712.5
V II	3712.53
GdII	3712.7
O II	3712.75
SmII	3712.76
CrII	3712.97
NbI	3713.02
ArII	3713.03
CrII	3713.04
NeII	3713.09
AlIII	3713.1
NiI	3713.34
EuII	3713.45
LaII	3713.54
V I	3713.56
NiI	3713.7
TiI	3713.73
V I	3713.96
N IV	3714
O III	3714.03
ZrI	3714.13
Y II	3714.3
CrI	3714.39
ArII	3714.74
ZrII	3714.77
NdII	3714.81
LaII	3714.87
EuII	3714.9
O III	3715.08
CrII	3715.19
TiI	3715.37
CrII	3715.45
V II	3715.48
NiI	3715.5
LaII	3715.53
TiI	3715.8
P II	3715.86
FeI	3715.91
GdII	3716.36
CeII	3716.37
FeI	3716.44
CrI	3716.53
K II	3716.6
FeI	3716.71
Y II	3716.91
CeII	3716.93
O V	3717
ZrII	3717.02
P IV	3717.03
NbII	3717.06
ArII	3717.17
FeI	3717.19
TiI	3717.26
TiI	3717.39
MnII	3717.53
V I	3717.55
P III	3717.63
P IV	3717.63
EuII	3717.69
FeI	3717.73
S III	3717.78
FeI	3717.84
TmI	3717.92
ClII	3717.94
V II	3718.16
CeII	3718.19
ArII	3718.21
CeII	3718.38
FeI	3718.41
ZrII	3718.86
SmII	3718.88
PdI	3718.92
MnI	3718.9
HfII	3719.27
GdII	3719.45
GdII	3719.53
MoII	3719.74
CeII	3719.8
FeI	3719.94
FeII	3720.17
ZrII	3720.29
TiI	3720.38
ArII	3720.43
ClIII	3720.45
RhII	3720.69
O III	3720.86
V I	3720.93
NiI	3721.03
S III	3721.1
FeI	3721.19
FeI	3721.28
V I	3721.36
FeI	3721.4
Y II	3721.4
FeI	3721.51
FeI	3721.61
TiII	3721.63
ZrII	3721.69
SmII	3721.85
NeII	3721.86
H (H14)	3721.94
O III	3721.95
V I	3722
FeI	3722.03
GdII	3722.07
V II	3722.16
FeI	3722.23
FeI	3722.24
NiI	3722.48
FeI	3722.56
TiI	3722.57
V I	3722.6
CeII	3722.76
FeI	3722.77
SbI	3722.79
V I	3723.32
NiI	3723.38
CrII	3723.4
NdII	3723.51
P II	3723.63
TiII	3723.63
FeII	3723.92
TiII	3724.11
NiI	3724.26
FeI	3724.38
ArII	3724.51
TiI	3724.57
MnII	3724.81
NiI	3724.83
SmII	3724.9
EuII	3724.94
V II	3724.98
LaII	3725.05
TmII	3725.06
TiI	3725.16
MnII	3725.29
O III	3725.3
FeII	3725.3
FeI	3725.5
FeI	3725.65
CeII	3725.68
O IV	3725.81
FeII	3725.9
O V	3726
FeI	3726.06
O II	3726.16
NbI	3726.24
CoI	3726.65
SmII	3726.81
CrI	3726.85
FeI	3726.89
RuI	3726.93
FeI	3726.93
MnI	3726.93
FeI	3727.03
FeII	3727.04
NeII	3727.08
Y II	3727.09
FeI	3727.1
O II	3727.33
V II	3727.35
CrII	3727.37
FeI	3727.53
FeI	3727.62
FeI	3727.67
ZrII	3727.72
FeI	3727.81
RuI	3728.03
NdII	3728.13
V II	3728.34
CeII	3728.42
SmII	3728.47
O III	3728.49
FeI	3728.67
P II	3728.67
P IV	3728.67
TiI	3728.68
O III	3728.82
CoI	3728.84
MnI	3728.89
O II	3728.91
NiI	3728.93
O IV	3729.03
V I	3729.04
ArII	3729.29
FeI	3729.34
O II	3729.34
MnII	3729.49
O III	3729.7
ZrII	3729.74
TiI	3729.81
FeI	3730.39
RuI	3730.43
FeI	3730.46
CoI	3730.48
S II	3730.64
NiI	3730.75
CrI	3730.81
TmII	3730.81
GdII	3730.84
FeI	3730.95
FeI	3731.15
SmII	3731.26
ZrII	3731.26
CoI	3731.27
FeI	3731.37
LaII	3731.42
